business_id,business_city,business_latitude,business_longitude,business_name,business_review_count,business_stars,business_state,business_Take-out,business_Alcohol,business_NoiseLevel,business_Attire,business_Delivery,business_HasTV,business_TakesReservations,business_WheelchairAccessible,business_WaiterService,business_AcceptsCreditCards,business_GoodforKids,business_GoodForGroups,business_PriceRange,business_categories,zip
qt0Bh6qo2-zxMyFXExyt4g,Charlotte,35.151154,-80.841163,Panera Bread,33,3.5,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Sandwiches, Salad, Restaurants]",28210
DtrACWjoGtx4lAaNfxHS4A,Charlotte,35.22921,-80.842158,Basil Thai Cuisine,263,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,False,True,2.0,"[Vegetarian, Thai, Seafood, Restaurants]",28202
pvApKSFKmGWSn9yP-nLbHA,Charlotte,35.143982,-80.932284,Panera Bread,34,3.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Sandwiches, Salad, Restaurants]",28273
mJfIIl-i3NYiIR9Gzs48LQ,Charlotte,35.199889,-80.842288,Lebowski's Neighborhood Grill,142,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",28203
h3B-MtYvzP3eY4fTMZR0Zw,Charlotte,35.2013595,-80.8246247,Deejai Thai Restaurant,131,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Sushi Bars, Restaurants]",28207
aRaeSj5VgiNx78qHuGGNNA,Charlotte,35.246722,-80.805909,Crêpe Cellar,198,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,False,True,2.0,"[Creperies, American (New), Sandwiches, Restaurants]",28205
oSca4JC5kYHPr1Mhs6ZASw,Charlotte,35.1708644,-80.8482914,Good Food on Montford,242,4.5,NC,False,full_bar,average,casual,False,False,False,True,True,True,False,True,3.0,"[American (New), Restaurants]",28209
G47s29YRM9T8wrnW3HRGnA,Charlotte,35.13906,-80.908227,Ruby Tuesday,29,3.0,NC,True,full_bar,quiet,casual,False,True,False,True,True,True,True,True,2.0,"[Bars, American (New), Nightlife, Restaurants]",28217
ybDCYlkelIAh5GXaliL7Qg,Charlotte,35.337229,-80.756654,Thai Taste at University,40,3.5,NC,True,beer_and_wine,quiet,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Restaurants]",28262
dBk8yOWJE3fj8AFjh6D-uQ,Charlotte,35.33807,-80.757397,Toyama Express,40,4.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[Japanese, Restaurants]",28075
fTFgrxLjA07UdR-1PKfIng,Charlotte,35.2203067,-80.8133005,Soul Gastrolounge,374,4.0,NC,True,full_bar,average,casual,False,False,False,False,True,True,False,True,2.0,"[Nightlife, Tapas Bars, Bars, Lounges, Restaurants]",28205
73hnj3oDhaEt46uMLhw-BQ,Charlotte,35.214165,-80.826742,1900 Mexican Grill,63,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]",28204
BvacFV7Wr_dUlz3M5-aJ5w,Charlotte,35.2273071,-80.8431501,Libretto's Pizzeria,80,3.5,NC,True,beer_and_wine,average,casual,True,True,False,True,True,True,True,True,1.0,"[Restaurants, Pizza, Italian]",28202
8cNA6AcjsdfJAtDv39FLNg,Charlotte,35.0618989,-80.771467,The Q Shack,41,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Caterers, Event Planning & Services, Barbeque, Restaurants]",28277
LlDZRa9rF1E3Fql0EPcJKw,Charlotte,35.341155,-80.764657,House of Leng,37,3.5,NC,True,beer_and_wine,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Chinese, Restaurants]",28262
5isIr6INaMBDnB69aoBJcQ,Charlotte,35.022686,-80.848052,Big View Diner,128,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[American (Traditional), Diners, Restaurants]",28277
ytA7CC_Tma_QFiDABLzY2Q,Charlotte,35.1568925523,-80.7943723351,il Nido Ristorante,21,4.5,NC,True,full_bar,loud,casual,False,False,True,True,True,True,False,True,2.0,"[Restaurants, Italian]",28211
EOAhMhBXmhuscZXPmyAy4A,Charlotte,35.053681,-80.8514579,D'Vine Wine Cafe,37,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Wine Bars, Bars, American (New), Nightlife, Restaurants]",28277
3ornwb5L2Cy-DKeR6xbpdw,Charlotte,35.151786,-80.95081,Siam Garden,57,3.5,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Restaurants]",28273
atC08JSxcbm9HzU8eOLuZg,Charlotte,35.352549,-80.851181,Firebirds Wood Fired Grill,57,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Seafood, American (Traditional), Restaurants]",28216
85vOUeWo9-bG8qQF0U1K3g,Charlotte,35.0261746633,-80.8394622803,Lorenzo's Pizzeria,49,4.0,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,2.0,"[Restaurants, Pizza, Italian]",28277
rv-d0maeNVrmraMlTwfQtQ,Charlotte,35.239828,-80.918152,Cracker Barrel,36,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Breakfast & Brunch, American (Traditional), Restaurants]",28208
SLQAYnOvnqsociD21KQOrw,Charlotte,35.034652,-80.808125,Zoës Kitchen,32,4.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Southern, Greek, Mediterranean, Restaurants]",28277
bAty9chWtByodcGQq8OVfA,Charlotte,35.3034346,-80.8578426,Sunset Soul Food,33,4.0,NC,True,none,quiet,casual,True,True,True,True,True,True,True,False,2.0,"[Soul Food, Seafood, Restaurants]",28216
dFNL7As8UcvgjhCW3HexMw,Charlotte,35.146073,-80.724955,Buffalo Wild Wings,26,2.5,NC,True,full_bar,very_loud,casual,False,True,False,,True,True,True,True,2.0,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",28227
ECMKdd1A5779wrLhbVtCvw,Charlotte,35.1871766,-80.6872643,Happy Grill,9,4.0,NC,True,none,average,casual,False,True,False,,True,True,True,True,1.0,"[Food, Ice Cream & Frozen Yogurt, American (Traditional), Restaurants]",28227
9iykF_gU0Jd6maDg19NE1Q,Charlotte,35.3176552215,-80.7721924782,Salsarita's Fresh Cantina,16,3.5,NC,True,full_bar,average,casual,False,True,False,True,False,True,True,True,1.0,"[Mexican, Restaurants]",28262
m3R87_vgz8qXJy_zquIEUg,Charlotte,35.1733583,-80.8479426,Subway,5,3.0,NC,True,none,,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]",28209
unUnBwaCwXWco2fCynC4pg,Charlotte,35.1363885,-80.9380792,Burger King,5,3.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28273
YmzCjAQV8XuElZQcmsjenw,Charlotte,35.171453,-80.660633,Jimmie's Restaurant,29,3.0,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[American (Traditional), Restaurants]",28227
N29zfL68LmwfWr5EQKB0Yg,Charlotte,35.349951,-80.8431219,Lin's Buffet,13,2.5,NC,True,beer_and_wine,average,casual,False,False,False,,False,True,True,True,2.0,"[Chinese, Restaurants]",28269
FMzJJjpd4Pd311StIKkVKA,Charlotte,35.215705,-80.856667,The Common Market,133,4.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,False,True,1.0,"[Food, Delis, Farmers Market, Restaurants]",28203
KqCvXI-hvw6x-PSTBxB1ug,Charlotte,35.218450848,-80.9423260349,Phillips Seafood,81,2.5,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Seafood, Restaurants]",28214
WGcY8_1NjbEdg57qgB8BEA,Charlotte,35.116484,-80.957645,Tilted Kilt Pub & Eatery,60,3.0,NC,True,full_bar,loud,casual,False,True,True,True,True,True,False,True,2.0,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",28273
hOf5nmeNTOkQ_Oe2gQoEkA,Charlotte,35.09566,-80.77954,Chili's Grill & Bar,12,3.0,NC,True,full_bar,loud,casual,False,True,True,,True,True,True,True,2.0,"[Bars, American (New), Nightlife, Restaurants]",28277
MeMMA6ZJxW0xAR6WRgn_Cw,Charlotte,35.1751735,-80.6546275,Hawthorne's NY Pizza & Bar,36,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, Restaurants, Nightlife, Pizza, Sports Bars, Italian]",28227
6rKU0EHGZZqdXO5SORxqTQ,Charlotte,35.1697998047,-80.8755493164,The Mad Greek,53,4.0,NC,True,none,average,casual,False,True,False,True,True,True,True,True,1.0,"[Greek, Restaurants]",28217
YFD3QFtNfmq6ZGjUI1_S7g,Charlotte,35.0556894049,-80.8533775806,Five Guys Burgers and Fries,20,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28277
Calp-z22yvvWsE55_3DjKQ,Charlotte,35.139703,-80.935214,Firehouse Subs,10,4.0,NC,True,,,formal,False,False,False,,,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28273
bs-BDfrwkUMXNWMkdVk6Tg,Charlotte,35.0660823496,-80.772610485,Wolfman Pizza,22,3.5,NC,True,beer_and_wine,average,casual,True,False,False,True,True,True,True,True,2.0,"[Food, Desserts, Pizza, Restaurants]",28277
RBLNreE9s8sjT1bOVsDsPA,Charlotte,35.2393659,-80.84569,The Fillmore Charlotte,73,3.5,NC,False,full_bar,very_loud,casual,False,False,False,True,False,True,False,True,3.0,"[Arts & Entertainment, Music Venues, Restaurants, Venues & Event Spaces, Nightlife, American (New), Event Planning & Services]",28206
YZyzJVGQDgsOBS098JDR7A,Charlotte,35.0226294,-80.8472303,P.J. O'Reilly's,21,3.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Nightlife, Irish, Irish Pub, Bars, Restaurants]",28277
nfNk9CUjpnKX_bwK_-bIeA,Charlotte,35.3477106392,-80.8585841239,Edomae Restaurant,43,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]",28216
U8zkvDThX0hhkPxe2-y0fw,Charlotte,35.225906,-80.846624,Metropolitan Cafe & Catering,19,3.5,NC,True,none,average,casual,,False,False,,False,True,False,False,1.0,"[Restaurants, Turkish]",28202
i7ZlevDwvfzGcwe4n159vA,Charlotte,35.215447,-80.782672,House of Pizza,39,3.5,NC,True,beer_and_wine,average,casual,False,False,False,False,True,True,True,True,1.0,"[Greek, Italian, Pizza, Restaurants]",28205
w3WH124kxt30NkZ6WivrwA,Charlotte,35.147503,-80.833282,Moe's Southwest Grill,12,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Mexican, Restaurants]",28210
_PINIylE-HAtznOkeQ6OOw,Charlotte,35.225378,-80.841961,Enso Asian Bistro & Sushi Bar,198,3.0,NC,True,full_bar,average,dressy,False,True,True,True,True,True,False,True,3.0,"[Bars, Sushi Bars, Asian Fusion, Nightlife, Lounges, Restaurants]",28202
lzVQS4G7SDYx39h-iRxidg,Charlotte,35.151948,-80.875298,Fonda Mexicana El Paraiso,7,3.5,NC,True,,average,casual,False,True,False,,False,True,False,False,1.0,"[Mexican, Restaurants]",28217
yy7m3Fvuq_RWsOOst4RDUg,Charlotte,35.1531728,-80.8761455,New York Pizza,47,4.0,NC,True,none,average,casual,True,True,False,,False,True,True,True,1.0,"[Pizza, Restaurants]",28217
ZqbLzCYPdDNL97lwoiQmWQ,Charlotte,35.0527702324,-80.8474124496,Bad Daddy's Burger Bar - Ballantyne,139,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Burgers, Restaurants]",28277
Ucn0bOngvK50NiY22Qi3Ig,Charlotte,35.2452357,-80.8093442,Coffee Cup,3,4.5,NC,,,,,,,,,,,,,,"[Soul Food, Restaurants]",28205
M8a29Glk1aG3iYPKpckaIA,Charlotte,35.093283,-80.867821,Park Place Restaurant,31,3.5,NC,True,none,average,casual,False,True,False,True,True,True,True,True,1.0,"[Diners, Restaurants]",28210
m5d5I_aQJJjH-dfMBHA_nw,Charlotte,35.137835,-80.9317726,Salsa's Cantina & Grille,23,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]",28273
6KWa45IN5hFWv617efvBBA,Charlotte,35.2270964,-80.8438287,Room 112,115,4.0,NC,True,full_bar,quiet,casual,False,True,True,True,True,True,False,True,2.0,"[Asian Fusion, Sushi Bars, Restaurants]",28202
YwPcS7r6SQRbvAxHRA56Gg,Charlotte,35.279503,-80.767024,El Taco Veloz,18,4.5,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Mexican, Restaurants]",28213
Iu0ElolxFlhCKimijFTPNw,Charlotte,35.2265782459,-80.9421550635,Salsarita's Express,44,3.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Mexican, Restaurants]",28208
va8gX25HcEcnHnLgy1j_tA,Charlotte,35.1524371765,-80.8395179364,Terrace Café,243,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,True,True,2.0,"[Irish, Southern, French, Restaurants]",28210
Ji5c-g0GkxRHmBUDAaWzoQ,Charlotte,35.349051,-80.854143,P.F. Chang's,87,3.5,NC,True,full_bar,average,casual,False,False,True,True,True,True,True,True,2.0,"[Gluten-Free, Asian Fusion, Chinese, Restaurants]",28216
W_STH29iZVm2FvYZwjPt0A,Charlotte,35.103752,-80.984731,Chick-fil-A,9,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Restaurants]",28273
lmY05KHoqyFZjGsuHYx-HQ,Charlotte,35.2127399,-80.835919,Vivace,209,4.0,NC,True,full_bar,average,dressy,False,True,True,True,True,True,False,True,2.0,"[Tapas/Small Plates, Restaurants, Italian]",28204
64HmJyT8J5KGpT8tBhh3jQ,Charlotte,35.0355952,-80.8044731,Newk's Express Cafe,39,3.5,NC,True,beer_and_wine,quiet,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Pizza, Sandwiches, Restaurants]",28277
BIprAvpTBXFlRmnTVbrGyg,Charlotte,35.384064,-80.784813,Eastfield Bar and Grill,40,3.5,NC,True,full_bar,average,casual,False,True,False,False,True,True,False,True,2.0,"[American (Traditional), Restaurants]",28269
xjhTIReOwG4PtdR4hQexcg,Charlotte,35.2898121,-80.7984178,China Inn,4,3.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,False,1.0,"[Chinese, Restaurants]",28262
JF4Ge_KqznXoZ-zmk_veQw,Charlotte,35.088498,-80.860703,Pier 51,24,3.0,NC,True,none,average,casual,False,True,True,True,True,True,True,True,2.0,"[Seafood, Restaurants]",28226
S0EZSHGPt1gd7FzFC_donA,Charlotte,35.042005026,-80.8624327183,Bamboo 7 Asian Cuisine,31,4.0,NC,True,beer_and_wine,quiet,casual,True,False,False,,True,True,True,False,2.0,"[Chinese, Restaurants]",28277
TpNz3nBaw4tEz_tnnxH-4A,Charlotte,35.2262293,-80.8414542,BLT Steak,102,3.5,NC,False,full_bar,average,dressy,False,False,True,True,True,True,False,True,3.0,"[Bars, Steakhouses, Nightlife, Restaurants]",28202
CKf3mf7fl5sZO9xviHU7lQ,Charlotte,35.211532,-80.858501,The Liberty,214,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Burgers, Gastropubs, Restaurants]",28203
AYeeWujHF-va8vJME8Qxgg,Charlotte,35.212913,-80.834647,Zoës Kitchen,88,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Southern, Greek, Mediterranean, Restaurants]",28204
Tk4BA8X5kkXxAFTs9piHMA,Charlotte,35.1977144,-80.8519074,Fran's Filling Station,99,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[American (Traditional), American (New), Sandwiches, Restaurants]",28203
ZN7PGgTTJGppVjI26H5_rA,Charlotte,35.3737844,-80.7848989,Hunan Park,19,4.0,NC,True,beer_and_wine,quiet,casual,True,False,False,,True,True,True,True,2.0,"[Chinese, Restaurants]",28269
0f9yhyfnyWB9hF85PNmcLQ,Charlotte,35.20661,-80.860136,Cluck 'N Cup,51,4.0,NC,True,none,quiet,casual,False,True,False,True,False,True,True,False,1.0,"[Food, Coffee & Tea, Sandwiches, Restaurants]",28203
UXvKNmbtAYAKTNPDzQ627g,Charlotte,35.3379409,-80.8240176,Bobbee O's BBQ,72,4.0,NC,True,none,quiet,casual,True,True,False,,False,True,True,False,1.0,"[Barbeque, Restaurants]",28269
nNOPWMUqJVxX7nv8N5E-4g,Charlotte,35.2966952,-80.7378127,My Bento Asian Diner,39,3.0,NC,True,beer_and_wine,average,casual,False,True,False,True,True,True,True,True,1.0,"[Asian Fusion, Taiwanese, Sushi Bars, Restaurants]",28213
C-meIkdths2snHHROX0dDA,Charlotte,35.201677,-80.7619609,Cocina Latina,3,4.5,NC,True,none,average,casual,,True,,,True,True,True,True,2.0,"[Mexican, Restaurants]",28205
nz97EGzppkXKU_4cFuDxOg,Charlotte,35.029324,-80.850153,Amazing Wok,9,3.0,NC,True,beer_and_wine,quiet,casual,False,False,True,,True,True,True,True,2.0,"[Thai, Chinese, Restaurants]",28277
6ZtftjQ18WUN3-IW_yA3tQ,Charlotte,35.094002,-80.867142,Genaro's Rotisserie & Grill,54,4.0,NC,True,beer_and_wine,average,casual,False,True,False,True,True,True,True,True,2.0,"[Peruvian, Latin American, Restaurants]",28210
w9t58m2lBLXfaJ-geQbPVQ,Charlotte,35.3111419,-80.715978,Chopsticks,10,2.5,NC,True,,quiet,casual,True,True,False,,True,True,True,False,1.0,"[Chinese, Restaurants]",28213
kN8gSKU7IyF5hZa4NIyRyQ,Charlotte,35.0531218,-80.84715,Pizza Hut,6,2.0,NC,True,none,average,casual,True,False,False,False,False,True,False,False,2.0,"[Chicken Wings, Restaurants, Pizza, Italian]",28277
TVQAJGl5_xo2hsaWI7Ak5A,Charlotte,35.1637739,-80.884646,Subway,9,1.5,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]",28217
W0-FuAN2yFAsJf4FPB9J-Q,Charlotte,35.256602,-80.795903,Zoewee's,4,4.5,NC,True,beer_and_wine,average,casual,False,True,False,,True,True,True,True,1.0,"[Restaurants, African]",28206
zFMsnK8UMJYvESBYBATY_A,Charlotte,35.3497047,-80.8564303,Chick-fil-A,7,4.0,NC,True,none,,casual,False,False,False,,,True,True,True,1.0,"[Fast Food, Restaurants]",28216
uTl34lB2jvFARCud-ZI6Mg,Charlotte,35.1367749,-80.9046435,Sonic Drive In,15,2.5,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[Fast Food, Restaurants]",28217
0RIAwEggED60mK3mDSTr-Q,Charlotte,35.3346189,-80.8122158,Davinci's Pizza,45,4.0,NC,True,none,average,casual,True,True,False,,False,True,True,True,2.0,"[Pizza, Restaurants]",28269
bneYjIvbcQknNkJ2lDwRZg,Charlotte,35.034166,-80.804615,Salsarita's Fresh Cantina,14,4.0,NC,True,full_bar,loud,casual,False,True,False,True,False,True,True,True,1.0,"[Mexican, Restaurants]",28277
SwpO_7R_U4nIIIycmnRmow,Charlotte,35.1363573,-80.9367214,Fortune Cookie II,28,3.5,NC,True,beer_and_wine,quiet,casual,True,False,False,,True,True,True,True,1.0,"[Chinese, Restaurants]",28273
RBivKqrbQ3D2gTdRFA8wwg,Charlotte,35.297087,-80.755382,Zizis Vegan Take-Out,57,4.0,NC,True,none,quiet,casual,True,False,False,True,False,True,True,False,1.0,"[Vegan, Restaurants]",28262
mAHwaQkC5zdQR_yg2q4L2w,Charlotte,35.21051,-80.690262,Quiznos,3,1.0,NC,True,none,average,casual,False,False,False,,False,True,,False,1.0,"[Fast Food, Sandwiches, Restaurants]",28227
mwp4SkYIkMdiIL4qGdjkdA,Charlotte,35.227423,-80.843319,The Sandwich Club,4,3.0,NC,True,,,,False,False,False,,,True,True,True,1.0,"[Sandwiches, Restaurants]",28202
q03xqeKpHDLhMsJ59E9H6A,Charlotte,35.235809,-80.7345069,Parkway House Family Restaurant,6,3.0,NC,True,none,average,casual,False,False,,,True,True,True,True,1.0,"[American (Traditional), Restaurants]",28215
YMQaDtEceBPFW_C992CXSw,Charlotte,35.1756416,-80.7997908,Wolfman Pizza,25,3.5,NC,True,beer_and_wine,loud,casual,True,True,False,True,True,True,True,True,2.0,"[Food, Desserts, Pizza, Restaurants]",28211
BcUpHTeh4kb7UdXvdFuZvA,Charlotte,35.14009,-80.934691,Subway,5,3.0,NC,True,none,average,casual,False,False,False,,False,True,,False,1.0,"[Fast Food, Sandwiches, Restaurants]",28273
z5FyOEvDcEUyuuSokinf9w,Charlotte,35.226995,-80.844191,The Boardroom Restaurant,10,4.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[American (Traditional), Southern, Restaurants]",28202
9Kb9ZRxBgS2c0ahuN1tbNA,Charlotte,35.3508939,-80.841644,Subway,3,1.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]",28269
Oc3GWvlXBocTVgQCse3Nbg,Charlotte,35.0537776,-80.8467812,Chef Kwo,17,3.5,NC,True,none,average,casual,True,True,False,True,True,True,True,True,1.0,"[Chinese, Restaurants]",28277
sUcCte6Gls8DQZ3leBUoRA,Charlotte,35.0396627,-80.7940741,Quiznos,3,3.5,NC,True,none,,casual,,,False,True,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]",28277
0s-OY8GuWszGYSMDAMw6kQ,Charlotte,35.1069699,-80.806871,Papa John's Pizza,4,5.0,NC,True,none,,casual,True,,False,,False,True,True,True,2.0,"[Pizza, Restaurants]",28226
piBJJg6KqIPHTvFxYZjbhw,Charlotte,35.0982218,-80.7784355,Five Guys Burgers and Fries,4,3.0,NC,True,none,,casual,False,False,False,True,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28277
i1kv2hcQfnwpok8BfKw5OQ,Charlotte,35.1981355,-80.8680649,Chick-fil-A South End,11,4.0,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Fast Food, Restaurants]",28209
gmyzz54jR7WzTu2xGnA92Q,Charlotte,35.104564,-80.98864,Five Guys Burgers and Fries,15,4.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,2.0,"[Burgers, Fast Food, American (New), Restaurants]",28273
vwpimAlN3l4zLqQ7hxh3zw,Charlotte,35.3402049,-80.7650536,Firehouse Subs,6,3.5,NC,True,,,casual,False,,False,,,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28262
kTCpNpLSXHFYISSg-ssXbA,Charlotte,35.0979,-80.783417,McDonalds,4,2.0,NC,True,none,very_loud,formal,False,False,False,,False,True,True,True,4.0,"[Burgers, Fast Food, Restaurants]",28226
L2FNrbAAWwDA2Qgks7LVYg,Charlotte,35.1192169,-80.9576388,Cici's Pizza,13,2.5,NC,True,none,quiet,casual,False,True,False,True,False,True,True,True,1.0,"[Pizza, Restaurants]",28273
pj8ZxvLq448FAW3mQ9Bmxw,Charlotte,35.312144,-80.745093,China Palace,32,4.0,NC,True,beer_and_wine,quiet,casual,True,True,False,,True,True,True,True,1.0,"[Chinese, Restaurants]",28262
ao9QoUXxxXJenr2Q1pYjAQ,Charlotte,35.258183,-80.778924,Las Lupitas,16,5.0,NC,True,beer_and_wine,quiet,casual,False,False,False,,False,True,False,False,1.0,"[Mexican, Restaurants]",28213
p8zOYTVe-xmBPVtWcJayAg,Charlotte,35.322517,-80.945009,Los Arcos Mexican Restaurant,14,3.5,NC,True,full_bar,quiet,casual,False,True,True,True,,True,True,True,2.0,"[Mexican, Restaurants]",28216
-XyuwnlKMcEj-bYJYfOcKQ,Charlotte,35.103639,-80.985598,McDonald's,5,2.5,NC,True,none,,,False,,False,,,True,,True,,"[Burgers, Fast Food, Restaurants]",28273
NgSbsVx22tGYX8tKSsyolw,Charlotte,35.104249,-80.879859,Hooters,12,3.0,NC,True,full_bar,very_loud,casual,False,True,False,,True,True,True,True,1.0,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]",28273
aEKOooAlNN2pntcxjLS61Q,Charlotte,35.1408917,-80.7330153,Steak 'n Shake,18,3.0,NC,True,none,average,casual,False,False,False,,True,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]",28270
J6VGlQm6XaTMBEnSzdQTfg,Charlotte,35.148102,-80.92483,Pizza Hut,8,2.0,NC,True,none,average,casual,True,False,False,False,False,True,True,True,1.0,"[Chicken Wings, Restaurants, Pizza, Italian]",28217
NLZJ9sMsWp9NaD1y5pq5Dw,Charlotte,35.2326781,-80.8460822,McDonald's,3,4.5,NC,True,none,,casual,False,False,False,,False,,True,False,1.0,"[Burgers, Fast Food, Restaurants]",28202
0p-JqQ3DOXC90ad563C1FQ,Charlotte,35.05622,-80.854088,Tony's Pizza- Ballantyne,52,4.0,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,2.0,"[Restaurants, Pizza, Italian]",28277
lmjvqiuFQnT9Du5JwmUkRQ,Charlotte,35.2560082,-80.874576,Chicken King,5,4.5,NC,True,none,quiet,casual,False,False,False,,False,True,True,False,1.0,"[Burgers, Greek, Hot Dogs, Restaurants]",28208
qRh1toPTSiviGbg_601nHA,Charlotte,35.1195399,-80.9569509,The Sub Station II,8,3.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Sandwiches, Restaurants]",28273
McKy_sfydwNte-TzzN5DUw,Charlotte,35.163718,-80.876723,Pollo Royal Restaurant,11,3.5,NC,True,,,casual,False,True,False,,True,True,True,True,1.0,"[Latin American, Restaurants]",28217
8P2lLn68_RY-DMP876rIBw,Charlotte,35.036081,-80.805352,Chili's Grill & Bar,11,3.5,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[American (Traditional), Tex-Mex, Restaurants]",28277
LgFBKWi4CRL-dfVnK5AASg,Charlotte,35.342416,-80.766969,Jack in the Box,5,3.5,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Restaurants]",28262
myQi5a626Biwo2vxN8vheA,Charlotte,35.029324,-80.850153,Firehouse Subs,5,3.5,NC,True,,,casual,False,True,False,,,True,True,True,2.0,"[Delis, Fast Food, Sandwiches, Restaurants]",28277
C_Wf2dcaNrtMjNDcN8G-cQ,Charlotte,35.225378,-80.841961,Bruegger's Bagels,22,3.0,NC,True,none,quiet,casual,True,False,False,,False,True,True,True,1.0,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",28202
CchFSMdUDeAB_jvVjRt-0Q,Charlotte,35.349427,-80.851576,Tgi Friday's,20,3.0,NC,True,full_bar,loud,casual,False,True,False,,True,True,True,True,2.0,"[Pubs, Bars, American (Traditional), Nightlife, Restaurants]",28216
K7C5MYL9qcjnaVL291J-Tg,Charlotte,35.224298,-80.727765,Fast Wok,3,3.0,NC,True,none,quiet,casual,True,,,,False,True,True,True,1.0,"[Chinese, Restaurants]",28215
bmDuW_5Lw-TZh57BvaIBDg,Charlotte,35.1521828,-80.9505557,Quiznos,9,2.5,NC,True,,quiet,casual,,False,False,True,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]",28273
