business_id,business_city,business_full_address,business_latitude,business_longitude,business_name,business_review_count,business_stars,business_state,business_Take-out,business_Alcohol,business_NoiseLevel,business_Attire,business_Delivery,business_HasTV,business_TakesReservations,business_WheelchairAccessible,business_WaiterService,business_AcceptsCreditCards,business_GoodforKids,business_GoodForGroups,business_PriceRange,business_categories
R_D1Yg54sRfkGWxgFkel2Q,Charlotte,"9330 E Independence Blvd
Charlotte, NC 28105",35.13811,-80.717679,Cracker Barrel Old Country Store,30,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Breakfast & Brunch, American (Traditional), Southern, Restaurants]"
_0LwsuDU1lG2lwFBrCgzCA,Charlotte,"2538A Mt Holly-Huntersville Rd
Charlotte, NC 28216",35.3373791251,-80.9351536826,Red Bowl Asian Bistro,37,3.5,NC,True,full_bar,average,casual,False,True,True,,True,True,True,True,2.0,"[Thai, Asian Fusion, Chinese, Restaurants]"
67MY5yf6budF8bssFTEgpA,Charlotte,"5349 Ballantyne Commons Pkwy
Suite 100
Charlotte, NC 28277",35.062218,-80.773346,Johnny's Red Bowl Restaurant,23,2.5,NC,True,full_bar,average,casual,,True,,True,True,True,True,True,2.0,"[Asian Fusion, Restaurants]"
VxL-VuW315nJwrFG7nojWQ,Charlotte,"4127 Park Rd
Charlotte, NC 28209",35.1752118,-80.8495714,Charlotte Cafe,31,3.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Breakfast & Brunch, American (Traditional), Sandwiches, Restaurants]"
t2xSPRbFenItqGNzgEMWcw,Charlotte,"355 Woodlawn Rd
Charlotte, NC 28209",35.177329,-80.876766,Dragon House Chinese Buffet,18,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,True,True,True,True,1.0,"[Buffets, Chinese, Restaurants]"
0nb7Vy-fN2c8qaqjYZGGvA,Charlotte,"Charlotte / Douglas International Airport
5501 Josh Birmingham Pkwy
Charlotte, NC 28208",35.234167,-80.904454,Chili's Too!,24,2.5,NC,True,full_bar,,casual,False,,False,,True,True,True,False,2.0,"[American (New), Restaurants]"
SYQZYLs0lWuAjVFdUkdcOg,Charlotte,"8304 Kenbrooke Drive
Derita
Charlotte, NC 28262",35.3168235592,-80.7717311382,Red Robin Gourmet Burgers,22,2.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Burgers, American (Traditional), Restaurants]"
uAv2nIoLVQYYdeXHo5X9FQ,Charlotte,"4100 Carmel Rd
Ste A
Charlotte, NC 28226",35.117117,-80.824515,Hawthorne's NY Pizza & Bar,29,3.5,NC,True,full_bar,loud,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, Restaurants, Nightlife, Pizza, Sports Bars, Italian]"
jSmkZ87M4Ivv7aw_ytOuHw,Charlotte,"1605 Galleria Blvd
Arboretum
Charlotte, NC 28270",35.135054,-80.736735,Tony's Pizza,40,4.0,NC,True,none,average,casual,True,False,False,,False,True,True,True,2.0,"[Pizza, Restaurants]"
6xskJToqfybDbX3V9FzyyQ,Charlotte,"14130 Rivergate Pkwy
Steele Creek
Charlotte, NC 28273",35.103145,-80.986,BT's Burger Joint,38,3.5,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,2.0,"[Burgers, American (New), Salad, Restaurants]"
qwayH4zK9h9iC5HyUJt_PQ,Charlotte,"1530 Overland Park Ln
Ste 1-104
Derita
Charlotte, NC 28262",35.317732,-80.772112,Tony's Pizza,46,4.0,NC,True,none,quiet,casual,False,True,False,True,False,True,True,True,1.0,"[Pizza, Restaurants]"
TYekmFz9_jSEy3LK42QlAQ,Charlotte,"7731 Colony Rd
Charlotte, NC 28226",35.106534,-80.807356,Mai Japanese Restaurant,17,3.0,NC,True,,average,casual,False,True,True,,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]"
0KNRmt72IWxI1JLpfpLwSA,Charlotte,"7708 Rea Rd
Charlotte, NC 28277",35.062252,-80.815427,Cantina 1511,111,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Nightlife, Bars, Mexican, Tex-Mex, Restaurants]"
nPjEhnjfqbno8J2qgTjfPQ,Charlotte,"5615 South Blvd
Starmount
Charlotte, NC 28217",35.159827,-80.875811,Vietnam Grille,224,4.0,NC,True,none,average,casual,False,False,False,True,True,True,True,True,2.0,"[Vietnamese, Restaurants]"
GixdZmUS3hYl9guox8remA,Charlotte,"14145 Rivergate Pkwy
Ste 200
Steele Creek
Charlotte, NC 28273",35.1025726493,-80.9839317587,Fuel Pizza Cafe,19,3.0,NC,True,beer_and_wine,average,casual,True,True,False,,False,True,True,True,1.0,"[Pizza, Restaurants]"
88mPrywH1ox-7ILDB0e2hw,Charlotte,"8425 Northlake Commons Blvd
Charlotte, NC 28216",35.350387,-80.856277,Red Robin Gourmet Burgers,30,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Burgers, American (Traditional), Restaurants]"
ye9yRRLNn43VqMo4Rhstkg,Charlotte,"11126 S Tryon St
Steele Creek
Charlotte, NC 28273",35.116692,-80.962647,A Piece Of Havana,93,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Cuban, Restaurants]"
XcECGsRXDT9kgbrdP6k1uQ,Charlotte,"9609 N Tryon St
University City
Charlotte, NC 28262",35.3170835,-80.739044,Casablanca Cafe,44,3.5,NC,True,none,average,casual,True,True,True,True,True,True,True,True,1.0,"[Middle Eastern, Mediterranean, Moroccan, Restaurants]"
jUeutekCBjAUw6tFiOVTeA,Charlotte,"14142 Rivergate Pkwy
Steele Creek
Charlotte, NC 28273",35.1024427,-80.984482,The Wine Shop at Rivergate,35,4.0,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,False,True,2.0,"[Wine Bars, Bars, American (New), Nightlife, Restaurants]"
OgcWSVBjHLen5xORk776Lg,Charlotte,"1700 Center Park Drive
Steele Creek
Charlotte, NC 28217",35.1749889,-80.927152,Coffey Creek Cafe,6,3.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[Sandwiches, Restaurants]"
9Wf3RHNSITQ-UW0J5jcaxA,Charlotte,"8710 S Tryon St
Steele Creek
Charlotte, NC 28273",35.138751,-80.93646,Applebee's,9,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]"
QsQZ_fl1S6ZX5-sprj-PxA,Charlotte,"2908 Oak Lake Blvd
Ste 105
Charlotte, NC 28208",35.190366,-80.922471,Salsarita's Fresh Cantina,28,3.5,NC,True,full_bar,average,casual,False,True,False,True,False,True,True,True,1.0,"[Mexican, Restaurants]"
vpAvqlV2uWbwVd3TSPwQQQ,Charlotte,"101 E Woodlawn Rd
Charlotte, NC 28217",35.17917,-80.88284,Captain D's Seafood,5,2.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,True,2.0,"[Seafood, Restaurants]"
bVyARiRmg36o5BObsnUL8g,Charlotte,"14136 Rivergate Pkwy
Steele Creek
Charlotte, NC 28273",35.102199,-80.985767,Just Fresh Kitchen Bistro,18,3.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[American (Traditional), Restaurants]"
11XUTAA8QO11cuyzEPVOkg,Charlotte,"2414 Sandy Porter Rd
Steele Creek
Charlotte, NC 28273",35.1359104,-80.9401479,Mac's Speed Shop,118,3.5,NC,True,full_bar,loud,casual,False,True,False,False,True,True,True,True,2.0,"[Barbeque, Restaurants]"
qt0Bh6qo2-zxMyFXExyt4g,Charlotte,"5940 Fairview Road
South Park
Charlotte, NC 28210",35.151154,-80.841163,Panera Bread,33,3.5,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Sandwiches, Salad, Restaurants]"
DtrACWjoGtx4lAaNfxHS4A,Charlotte,"210 N Church St
Fourth Ward
Charlotte, NC 28202",35.22921,-80.842158,Basil Thai Cuisine,263,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,False,True,2.0,"[Vegetarian, Thai, Seafood, Restaurants]"
pvApKSFKmGWSn9yP-nLbHA,Charlotte,"8152 S Tryon Street
Steele Creek
Charlotte, NC 28273",35.143982,-80.932284,Panera Bread,34,3.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Sandwiches, Salad, Restaurants]"
mJfIIl-i3NYiIR9Gzs48LQ,Charlotte,"1524 East Blvd
Dilworth
Charlotte, NC 28203",35.199889,-80.842288,Lebowski's Neighborhood Grill,142,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]"
h3B-MtYvzP3eY4fTMZR0Zw,Charlotte,"613 Providence Rd
Elizabeth
Charlotte, NC 28207",35.2013595,-80.8246247,Deejai Thai Restaurant,131,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Sushi Bars, Restaurants]"
aRaeSj5VgiNx78qHuGGNNA,Charlotte,"3116 N Davidson St
NoDa
Charlotte, NC 28205",35.246722,-80.805909,Crêpe Cellar,198,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,False,True,2.0,"[Creperies, American (New), Sandwiches, Restaurants]"
oSca4JC5kYHPr1Mhs6ZASw,Charlotte,"1701 Montford Dr
South Park
Charlotte, NC 28209",35.1708644,-80.8482914,Good Food on Montford,242,4.5,NC,False,full_bar,average,casual,False,False,False,True,True,True,False,True,3.0,"[American (New), Restaurants]"
G47s29YRM9T8wrnW3HRGnA,Charlotte,"8905 Red Oak Blvd
Steele Creek
Charlotte, NC 28217",35.13906,-80.908227,Ruby Tuesday,29,3.0,NC,True,full_bar,quiet,casual,False,True,False,True,True,True,True,True,2.0,"[Bars, American (New), Nightlife, Restaurants]"
ybDCYlkelIAh5GXaliL7Qg,Charlotte,"2025 E Arbors Dr
Ste 230
Highland Creek
Charlotte, NC 28262",35.337229,-80.756654,Thai Taste at University,40,3.5,NC,True,beer_and_wine,quiet,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Restaurants]"
dBk8yOWJE3fj8AFjh6D-uQ,Charlotte,"2130 E Arbors Dr
Highland Creek
Charlotte, NC 28075",35.33807,-80.757397,Toyama Express,40,4.0,NC,True,none,average,casual,False,True,False,True,False,True,True,True,1.0,"[Japanese, Restaurants]"
fTFgrxLjA07UdR-1PKfIng,Charlotte,"1500-B Central Ave
Plaza Midwood
Charlotte, NC 28205",35.2203067,-80.8133005,Soul Gastrolounge,374,4.0,NC,True,full_bar,average,casual,False,False,False,False,True,True,False,True,2.0,"[Nightlife, Tapas Bars, Bars, Lounges, Restaurants]"
73hnj3oDhaEt46uMLhw-BQ,Charlotte,"1523 Elizabeth Ave
Elizabeth
Charlotte, NC 28204",35.214165,-80.826742,1900 Mexican Grill,63,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]"
BvacFV7Wr_dUlz3M5-aJ5w,Charlotte,"210 E Trade St
Ste D-164
Fourth Ward
Charlotte, NC 28202",35.2273071,-80.8431501,Libretto's Pizzeria,80,3.5,NC,True,beer_and_wine,average,casual,True,True,False,True,True,True,True,True,1.0,"[Restaurants, Pizza, Italian]"
8cNA6AcjsdfJAtDv39FLNg,Charlotte,"10822 Providence Rd
Charlotte, NC 28277",35.0618989,-80.771467,The Q Shack,41,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Caterers, Event Planning & Services, Barbeque, Restaurants]"
LlDZRa9rF1E3Fql0EPcJKw,Charlotte,"2712 W Mallard Creek Church Road
Highland Creek
Charlotte, NC 28262",35.341155,-80.764657,House of Leng,37,3.5,NC,True,beer_and_wine,quiet,casual,False,True,False,,True,True,True,True,1.0,"[Chinese, Restaurants]"
5isIr6INaMBDnB69aoBJcQ,Charlotte,"16637 Lancaster Hwy
Ballantyne
Charlotte, NC 28277",35.022686,-80.848052,Big View Diner,128,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[American (Traditional), Diners, Restaurants]"
ytA7CC_Tma_QFiDABLzY2Q,Charlotte,"Strawberry Hill Shopping Ctr
4219 Providence Rd
Ste 3
Sherwood Forest
Charlotte, NC 28211",35.1568925523,-80.7943723351,il Nido Ristorante,21,4.5,NC,True,full_bar,loud,casual,False,False,True,True,True,True,False,True,2.0,"[Restaurants, Italian]"
EOAhMhBXmhuscZXPmyAy4A,Charlotte,"14815 Ballantyne Village Way
Ste 240, 2nd Fl
Ballantyne
Charlotte, NC 28277",35.053681,-80.8514579,D'Vine Wine Cafe,37,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,False,True,2.0,"[Wine Bars, Bars, American (New), Nightlife, Restaurants]"
3ornwb5L2Cy-DKeR6xbpdw,Charlotte,"3607 Whitehall Park Dr
Ste X
Steele Creek
Charlotte, NC 28273",35.151786,-80.95081,Siam Garden,57,3.5,NC,True,beer_and_wine,average,casual,False,True,True,True,True,True,True,True,2.0,"[Thai, Restaurants]"
atC08JSxcbm9HzU8eOLuZg,Charlotte,"6801 Northlake Mall Dr
Ste R201
Charlotte, NC 28216",35.352549,-80.851181,Firebirds Wood Fired Grill,57,4.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Steakhouses, Seafood, American (Traditional), Restaurants]"
85vOUeWo9-bG8qQF0U1K3g,Charlotte,"16721 Orchard Stone Run
Ste 100
Ballantyne
Charlotte, NC 28277",35.0261746633,-80.8394622803,Lorenzo's Pizzeria,49,4.0,NC,True,beer_and_wine,average,casual,False,True,False,True,False,True,True,True,2.0,"[Restaurants, Pizza, Italian]"
rv-d0maeNVrmraMlTwfQtQ,Charlotte,"3203 Queen City Dr
Charlotte, NC 28208",35.239828,-80.918152,Cracker Barrel,36,3.5,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[Breakfast & Brunch, American (Traditional), Restaurants]"
SLQAYnOvnqsociD21KQOrw,Charlotte,"Blakeney Shopping Center
9848 Rea Rd, Ste G
Ballantyne
Charlotte, NC 28277",35.034652,-80.808125,Zoës Kitchen,32,4.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Southern, Greek, Mediterranean, Restaurants]"
bAty9chWtByodcGQq8OVfA,Charlotte,"5009 Beatties Ford Rd
Ste 112
Charlotte, NC 28216",35.3034346,-80.8578426,Sunset Soul Food,33,4.0,NC,True,none,quiet,casual,True,True,True,True,True,True,True,False,2.0,"[Soul Food, Seafood, Restaurants]"
dFNL7As8UcvgjhCW3HexMw,Charlotte,"2530 Sardis Road North
Charlotte, NC 28227",35.146073,-80.724955,Buffalo Wild Wings,26,2.5,NC,True,full_bar,very_loud,casual,False,True,False,,True,True,True,True,2.0,"[Bars, American (Traditional), Sports Bars, Nightlife, Chicken Wings, Restaurants]"
ECMKdd1A5779wrLhbVtCvw,Charlotte,"9229 Lawyers Rd
Ste E
Charlotte, NC 28227",35.1871766,-80.6872643,Happy Grill,9,4.0,NC,True,none,average,casual,False,True,False,,True,True,True,True,1.0,"[Food, Ice Cream & Frozen Yogurt, American (Traditional), Restaurants]"
9iykF_gU0Jd6maDg19NE1Q,Charlotte,"1530 Overland Park Ln
Ste 1-100
Derita
Charlotte, NC 28262",35.3176552215,-80.7721924782,Salsarita's Fresh Cantina,16,3.5,NC,True,full_bar,average,casual,False,True,False,True,False,True,True,True,1.0,"[Mexican, Restaurants]"
m3R87_vgz8qXJy_zquIEUg,Charlotte,"4323 Park Rd
Charlotte, NC 28209",35.1733583,-80.8479426,Subway,5,3.0,NC,True,none,,casual,False,False,False,True,False,True,True,True,1.0,"[Fast Food, Sandwiches, Restaurants]"
unUnBwaCwXWco2fCynC4pg,Charlotte,"8930 S Tryon St
Steele Creek
Charlotte, NC 28273",35.1363885,-80.9380792,Burger King,5,3.0,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
YmzCjAQV8XuElZQcmsjenw,Charlotte,"7024 Brighton Park Dr.
Charlotte, NC 28227",35.171453,-80.660633,Jimmie's Restaurant,29,3.0,NC,True,none,average,casual,False,False,False,True,True,True,True,True,1.0,"[American (Traditional), Restaurants]"
N29zfL68LmwfWr5EQKB0Yg,Charlotte,"7010 Smith Corners Blvd
Charlotte, NC 28269",35.349951,-80.8431219,Lin's Buffet,13,2.5,NC,True,beer_and_wine,average,casual,False,False,False,,False,True,True,True,2.0,"[Chinese, Restaurants]"
FMzJJjpd4Pd311StIKkVKA,Charlotte,"1515 S Tryon St
South End
Charlotte, NC 28203",35.215705,-80.856667,The Common Market,133,4.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,False,True,1.0,"[Food, Delis, Farmers Market, Restaurants]"
KqCvXI-hvw6x-PSTBxB1ug,Charlotte,"5501 Josh Birmingham Pkwy
Charlotte, NC 28214",35.218450848,-80.9423260349,Phillips Seafood,81,2.5,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Seafood, Restaurants]"
WGcY8_1NjbEdg57qgB8BEA,Charlotte,"13230 Carowinds Blvd
Steele Creek
Charlotte, NC 28273",35.116484,-80.957645,Tilted Kilt Pub & Eatery,60,3.0,NC,True,full_bar,loud,casual,False,True,True,True,True,True,False,True,2.0,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]"
hOf5nmeNTOkQ_Oe2gQoEkA,Charlotte,"8136 Providence Rd
Arboretum
Charlotte, NC 28277",35.09566,-80.77954,Chili's Grill & Bar,12,3.0,NC,True,full_bar,loud,casual,False,True,True,,True,True,True,True,2.0,"[Bars, American (New), Nightlife, Restaurants]"
MeMMA6ZJxW0xAR6WRgn_Cw,Charlotte,"7319 Matthews Mint Hill Rd
Charlotte, NC 28227",35.1751735,-80.6546275,Hawthorne's NY Pizza & Bar,36,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Bars, Restaurants, Nightlife, Pizza, Sports Bars, Italian]"
6rKU0EHGZZqdXO5SORxqTQ,Charlotte,"5011 S Blvd
Charlotte, NC 28217",35.1697998047,-80.8755493164,The Mad Greek,53,4.0,NC,True,none,average,casual,False,True,False,True,True,True,True,True,1.0,"[Greek, Restaurants]"
YFD3QFtNfmq6ZGjUI1_S7g,Charlotte,"14021 Conlan Cir
Ballantyne
Charlotte, NC 28277",35.0556894049,-80.8533775806,Five Guys Burgers and Fries,20,4.0,NC,True,none,average,casual,False,False,False,True,False,True,True,True,1.0,"[Burgers, Fast Food, Restaurants]"
Calp-z22yvvWsE55_3DjKQ,Charlotte,"8516 South Tryon St.
Ste 105
Steele Creek
Charlotte, NC 28273",35.139703,-80.935214,Firehouse Subs,10,4.0,NC,True,,,formal,False,False,False,,,True,True,True,1.0,"[Delis, Fast Food, Sandwiches, Restaurants]"
bs-BDfrwkUMXNWMkdVk6Tg,Charlotte,"10620 Providence Rd
Apt A
Arboretum
Charlotte, NC 28277",35.0660823496,-80.772610485,Wolfman Pizza,22,3.5,NC,True,beer_and_wine,average,casual,True,False,False,True,True,True,True,True,2.0,"[Food, Desserts, Pizza, Restaurants]"
RBLNreE9s8sjT1bOVsDsPA,Charlotte,"1000 NC Music Factory Blvd
Third Ward
Charlotte, NC 28206",35.2393659,-80.84569,The Fillmore Charlotte,73,3.5,NC,False,full_bar,very_loud,casual,False,False,False,True,False,True,False,True,3.0,"[Arts & Entertainment, Music Venues, Restaurants, Venues & Event Spaces, Nightlife, American (New), Event Planning & Services]"
YZyzJVGQDgsOBS098JDR7A,Charlotte,"16640 Hawfield Way Dr
Ballantyne
Charlotte, NC 28277",35.0226294,-80.8472303,P.J. O'Reilly's,21,3.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Nightlife, Irish, Irish Pub, Bars, Restaurants]"
nfNk9CUjpnKX_bwK_-bIeA,Charlotte,"9739 Northlake Ctr Pkwy
Ste J
Charlotte, NC 28216",35.3477106392,-80.8585841239,Edomae Restaurant,43,3.0,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Sushi Bars, Japanese, Restaurants]"
U8zkvDThX0hhkPxe2-y0fw,Charlotte,"138 Brevard Ct
Uptown
Charlotte, NC 28202",35.225906,-80.846624,Metropolitan Cafe & Catering,19,3.5,NC,True,none,average,casual,,False,False,,False,True,False,False,1.0,"[Restaurants, Turkish]"
i7ZlevDwvfzGcwe4n159vA,Charlotte,"3640 Central Ave
Plaza Midwood
Charlotte, NC 28205",35.215447,-80.782672,House of Pizza,39,3.5,NC,True,beer_and_wine,average,casual,False,False,False,False,True,True,True,True,1.0,"[Greek, Italian, Pizza, Restaurants]"
w3WH124kxt30NkZ6WivrwA,Charlotte,"4724 Sharon Rd
South Park
Charlotte, NC 28210",35.147503,-80.833282,Moe's Southwest Grill,12,3.5,NC,True,none,average,casual,False,True,False,,False,True,True,True,1.0,"[Mexican, Restaurants]"
_PINIylE-HAtznOkeQ6OOw,Charlotte,"210 E Trade St
Ste A-108
Uptown
Charlotte, NC 28202",35.225378,-80.841961,Enso Asian Bistro & Sushi Bar,198,3.0,NC,True,full_bar,average,dressy,False,True,True,True,True,True,False,True,3.0,"[Bars, Sushi Bars, Asian Fusion, Nightlife, Lounges, Restaurants]"
lzVQS4G7SDYx39h-iRxidg,Charlotte,"6105 South Blvd
Charlotte, NC 28217",35.151948,-80.875298,Fonda Mexicana El Paraiso,7,3.5,NC,True,,average,casual,False,True,False,,False,True,False,False,1.0,"[Mexican, Restaurants]"
yy7m3Fvuq_RWsOOst4RDUg,Charlotte,"6037 South Blvd
Starmount
Charlotte, NC 28217",35.1531728,-80.8761455,New York Pizza,47,4.0,NC,True,none,average,casual,True,True,False,,False,True,True,True,1.0,"[Pizza, Restaurants]"
ZqbLzCYPdDNL97lwoiQmWQ,Charlotte,"15150A John J Delany Dr
Ballantyne
Charlotte, NC 28277",35.0527702324,-80.8474124496,Bad Daddy's Burger Bar - Ballantyne,139,4.0,NC,True,full_bar,average,casual,False,True,False,True,True,True,True,True,2.0,"[Burgers, Restaurants]"
Ucn0bOngvK50NiY22Qi3Ig,Charlotte,"2909 N Davidson
NoDa
Charlotte, NC 28205",35.2452357,-80.8093442,Coffee Cup,3,4.5,NC,,,,,,,,,,,,,,"[Soul Food, Restaurants]"
M8a29Glk1aG3iYPKpckaIA,Charlotte,"10517 Park Rd
Charlotte, NC 28210",35.093283,-80.867821,Park Place Restaurant,31,3.5,NC,True,none,average,casual,False,True,False,True,True,True,True,True,1.0,"[Diners, Restaurants]"
m5d5I_aQJJjH-dfMBHA_nw,Charlotte,"2015 Ayrsley Town Blvd
Steele Creek
Charlotte, NC 28273",35.137835,-80.9317726,Salsa's Cantina & Grille,23,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Mexican, Restaurants]"
6KWa45IN5hFWv617efvBBA,Charlotte,"112 S Tryon St
Uptown
Charlotte, NC 28202",35.2270964,-80.8438287,Room 112,115,4.0,NC,True,full_bar,quiet,casual,False,True,True,True,True,True,False,True,2.0,"[Asian Fusion, Sushi Bars, Restaurants]"
YwPcS7r6SQRbvAxHRA56Gg,Charlotte,"6701 N Tryon St
Charlotte, NC 28213",35.279503,-80.767024,El Taco Veloz,18,4.5,NC,True,full_bar,average,casual,False,True,False,,True,True,True,True,2.0,"[Mexican, Restaurants]"
Iu0ElolxFlhCKimijFTPNw,Charlotte,"Charlotte Douglas International Airport
5501 R C Josh Birmingham Pkwy
Charlotte, NC 28208",35.2265782459,-80.9421550635,Salsarita's Express,44,3.0,NC,True,none,average,casual,False,False,False,,False,True,True,True,1.0,"[Mexican, Restaurants]"
va8gX25HcEcnHnLgy1j_tA,Charlotte,"4625 Piedmont Row Dr
Ste 105
South Park
Charlotte, NC 28210",35.1524371765,-80.8395179364,Terrace Café,243,4.0,NC,True,full_bar,average,casual,False,False,True,True,True,True,True,True,2.0,"[Irish, Southern, French, Restaurants]"
Ji5c-g0GkxRHmBUDAaWzoQ,Charlotte,"10325 Perimeter Pkwy.
Charlotte, NC 28216",35.349051,-80.854143,P.F. Chang's,87,3.5,NC,True,full_bar,average,casual,False,False,True,True,True,True,True,True,2.0,"[Gluten-Free, Asian Fusion, Chinese, Restaurants]"
W_STH29iZVm2FvYZwjPt0A,Charlotte,"14111 Rivergate Pkwy
Steele Creek
Charlotte, NC 28273",35.103752,-80.984731,Chick-fil-A,9,3.0,NC,True,none,loud,casual,False,False,False,,False,True,True,True,1.0,"[Fast Food, Restaurants]"
lmY05KHoqyFZjGsuHYx-HQ,Charlotte,"1100 Metropolitan Ave
Bldg E, Ste 100
Myers Park
Charlotte, NC 28204",35.2127399,-80.835919,Vivace,209,4.0,NC,True,full_bar,average,dressy,False,True,True,True,True,True,False,True,2.0,"[Tapas/Small Plates, Restaurants, Italian]"
64HmJyT8J5KGpT8tBhh3jQ,Charlotte,"9815 Rea Rd
Ste A
Ballantyne
Charlotte, NC 28277",35.0355952,-80.8044731,Newk's Express Cafe,39,3.5,NC,True,beer_and_wine,quiet,casual,False,False,False,True,False,True,True,True,1.0,"[Soup, Pizza, Sandwiches, Restaurants]"
BIprAvpTBXFlRmnTVbrGyg,Charlotte,"8709 Arbor Creek Dr
Charlotte, NC 28269",35.384064,-80.784813,Eastfield Bar and Grill,40,3.5,NC,True,full_bar,average,casual,False,True,False,False,True,True,False,True,2.0,"[American (Traditional), Restaurants]"
xjhTIReOwG4PtdR4hQexcg,Charlotte,"5630 N Graham St
Unit A
Derita
Charlotte, NC 28262",35.2898121,-80.7984178,China Inn,4,3.0,NC,True,none,quiet,casual,False,False,False,,False,True,True,False,1.0,"[Chinese, Restaurants]"
JF4Ge_KqznXoZ-zmk_veQw,Charlotte,"8332 Pineville-Matthews Rd
Ste 201-203
Charlotte, NC 28226",35.088498,-80.860703,Pier 51,24,3.0,NC,True,none,average,casual,False,True,True,True,True,True,True,True,2.0,"[Seafood, Restaurants]"
S0EZSHGPt1gd7FzFC_donA,Charlotte,"15025 Lancaster Hwy
Ballantyne
Charlotte, NC 28277",35.042005026,-80.8624327183,Bamboo 7 Asian Cuisine,31,4.0,NC,True,beer_and_wine,quiet,casual,True,False,False,,True,True,True,False,2.0,"[Chinese, Restaurants]"
TpNz3nBaw4tEz_tnnxH-4A,Charlotte,"110 N College St
First Ward
Charlotte, NC 28202",35.2262293,-80.8414542,BLT Steak,102,3.5,NC,False,full_bar,average,dressy,False,False,True,True,True,True,False,True,3.0,"[Bars, Steakhouses, Nightlife, Restaurants]"
CKf3mf7fl5sZO9xviHU7lQ,Charlotte,"1812 South Blvd
South End
Charlotte, NC 28203",35.211532,-80.858501,The Liberty,214,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[Burgers, Gastropubs, Restaurants]"
AYeeWujHF-va8vJME8Qxgg,Charlotte,"1055 Metropolitan Ave
Ste 110
Myers Park
Charlotte, NC 28204",35.212913,-80.834647,Zoës Kitchen,88,3.5,NC,True,beer_and_wine,average,casual,False,False,False,True,False,True,True,True,1.0,"[Southern, Greek, Mediterranean, Restaurants]"
Tk4BA8X5kkXxAFTs9piHMA,Charlotte,"2410 Park Rd
Charlotte, NC 28203",35.1977144,-80.8519074,Fran's Filling Station,99,3.5,NC,True,full_bar,average,casual,False,True,True,True,True,True,True,True,2.0,"[American (Traditional), American (New), Sandwiches, Restaurants]"
ZN7PGgTTJGppVjI26H5_rA,Charlotte,"5818 Prosperity Church Rd
Highland Creek
Charlotte, NC 28269",35.3737844,-80.7848989,Hunan Park,19,4.0,NC,True,beer_and_wine,quiet,casual,True,False,False,,True,True,True,True,2.0,"[Chinese, Restaurants]"
